venda_id,cliente_id,produto_id,tempo_id,quantidade,valor_total
933,928,298,331,7,28972.3
934,748,437,266,5,23049.45
935,258,209,157,1,3677.81
936,926,113,139,8,12943.68
937,582,349,156,8,12381.84
938,701,431,173,1,2451.13
939,480,124,146,1,3210.42
940,255,238,348,3,63.81
941,416,62,174,4,15423.24
942,168,196,169,2,1146.76
943,88,43,54,7,34456.1
944,227,98,89,5,19241.3
945,105,462,317,1,4747.66
946,854,203,94,5,8206.0
947,764,77,346,10,8103.3
948,539,209,13,8,29422.48
949,29,148,7,8,10427.28
950,204,131,225,4,8774.76
951,159,438,142,3,229.14
952,320,347,267,8,31812.16
953,611,314,61,7,22998.92
954,713,25,262,9,10992.6
955,289,442,47,4,14663.0
956,817,470,185,3,4547.19
957,368,270,264,7,8756.65
958,626,290,13,6,26781.9
959,870,251,118,8,38082.4
960,170,208,268,1,4404.78
961,521,258,280,9,20951.28
962,496,28,94,2,253.56
963,66,391,111,2,7415.46
964,22,463,322,5,2080.6
965,454,355,58,5,7031.35
966,95,234,85,6,12660.96
967,642,82,149,7,15656.2
968,127,173,210,7,27107.43
969,373,114,7,2,7206.94
970,658,249,364,6,16548.3
971,19,174,65,2,7383.66
972,497,312,322,3,12072.0
973,209,98,22,5,19241.3
974,672,136,360,6,684.78
975,259,274,51,8,6873.28
976,327,486,305,7,27215.44
977,636,395,237,4,9089.52
978,77,128,274,2,510.2
979,569,498,37,7,7884.17
980,331,433,349,8,14157.84
981,70,323,100,8,28450.0
982,717,479,188,4,744.72
983,203,7,233,2,8876.24
984,21,245,150,6,13603.14
985,672,89,102,9,12208.68
986,100,219,229,5,8262.55
987,171,72,317,2,1356.3
988,310,27,348,4,11710.6
989,169,295,309,10,22505.3
990,255,84,293,2,9934.84
991,563,262,352,4,2075.12
992,497,477,109,9,18900.09
993,592,11,112,9,31331.07
994,120,219,332,7,11567.57
995,750,388,350,7,25423.79
996,403,341,171,8,23082.8
997,266,497,121,6,14299.8
998,698,434,127,4,6040.0
999,772,199,229,7,6624.59
1000,220,285,223,1,4537.41
1001,113,216,51,8,15485.04
1002,519,221,108,1,1330.23
1003,452,440,261,10,21992.9
1004,920,468,184,3,9265.53
1005,413,105,66,5,19943.05
1006,357,116,83,4,3066.92
1007,374,164,273,5,15944.4
1008,209,87,317,7,31518.27
1009,442,116,7,4,3066.92
1010,162,62,107,6,23134.86
1011,134,394,101,8,30023.76
1012,616,193,359,3,6103.02
1013,912,409,300,3,13751.49
1014,206,127,342,1,2661.47
1015,681,78,243,6,19635.72
1016,499,123,144,2,8171.28
1017,208,331,224,3,1977.15
1018,186,479,229,5,930.9
1019,439,4,308,8,26749.84
1020,211,65,128,10,14327.6
1021,160,137,190,4,17445.72
1022,374,262,288,7,3631.46
1023,725,391,107,5,18538.65
1024,387,137,237,1,4361.43
1025,829,478,5,4,305.6
1026,290,49,300,2,1804.26
1027,870,88,177,2,6390.94
1028,434,114,8,4,14413.88
1029,492,246,236,9,40190.31
1030,483,382,305,2,1869.24
1031,598,280,346,3,2083.23
1032,123,25,338,1,1221.4
1033,280,190,162,4,6373.24
1034,222,349,247,4,6190.92
1035,785,234,278,6,12660.96
1036,758,335,294,3,1937.61
1037,581,145,242,10,20667.3
1038,765,279,66,8,11757.84
1039,752,251,341,2,9520.6
1040,726,71,79,9,9762.66
1041,985,435,218,2,3120.58
1042,167,386,250,10,24566.5
1043,711,275,232,10,29230.1
1044,65,87,171,8,36020.88
1045,859,339,322,6,1976.16
1046,6,440,284,3,6597.87
1047,549,254,60,4,13867.84
1048,121,430,248,4,19240.64
1049,163,157,107,8,17933.36
1050,289,423,303,4,15052.24
1051,99,275,346,4,11692.04
1052,689,261,12,6,19285.08
1053,511,112,235,6,23109.6
1054,541,470,15,6,9094.38
1055,543,3,220,8,19870.96
1056,441,192,122,2,2823.62
1057,695,418,156,6,15368.04
1058,342,386,45,9,22109.85
1059,229,338,86,7,6372.59
1060,640,286,13,3,11757.84
1061,484,115,32,4,5236.36
1062,311,170,146,4,1128.88
1063,144,364,111,3,4487.64
1064,448,274,288,6,5154.96
1065,5,95,359,6,8103.12
1066,690,448,167,5,4415.15
1067,445,369,135,9,1245.69
1068,620,93,299,1,1881.93
1069,52,1,335,6,21174.78
1070,769,471,1,6,17297.94
1071,506,66,28,7,16056.25
1072,40,17,321,5,9660.2
1073,679,43,141,2,9844.6
1074,514,54,33,9,26694.09
1075,903,161,190,2,5979.14
1076,663,461,245,9,32876.01
1077,748,379,304,3,8650.08
1078,306,21,269,2,3208.6
1079,645,331,223,10,6590.5
1080,955,404,110,2,2537.72
1081,563,262,16,3,1556.34
1082,419,292,135,4,9221.36
1083,702,144,187,4,4742.12
1084,475,200,174,7,9447.76
1085,788,235,267,8,36746.88
1086,806,347,334,2,7953.04
1087,73,367,1,7,34728.75
1088,705,468,87,5,15442.55
1089,825,458,10,3,12533.4
1090,979,496,175,9,31678.65
1091,551,91,215,10,10922.7
1092,910,330,117,4,2762.32
1093,511,392,229,6,5199.48
1094,952,81,102,8,6032.56
1095,79,470,230,6,9094.38
1096,822,307,335,9,32681.43
1097,962,112,363,9,34664.4
1098,838,444,234,9,32034.33
1099,887,359,247,6,2270.34
1100,957,281,21,7,12376.84
1101,123,268,71,9,34164.45
1102,429,458,45,9,37600.2
1103,643,139,351,4,17421.92
1104,389,220,10,7,13359.78
1105,285,252,81,2,6544.94
1106,824,455,228,3,13748.55
1107,946,173,140,1,3872.49
1108,78,428,292,9,12691.62
1109,813,24,47,8,34058.24
1110,92,161,67,1,2989.57
1111,521,281,347,5,8840.6
1112,842,112,266,6,23109.6
1113,538,367,39,2,9922.5
1114,848,159,180,6,2616.78
1115,741,180,265,3,12366.33
1116,478,337,245,5,5988.0
1117,715,431,172,5,12255.65
1118,629,66,213,10,22937.5
1119,624,55,38,7,30405.9
1120,698,276,311,5,21369.65
1121,417,39,226,8,34183.84
1122,371,23,130,10,5482.6
1123,651,375,20,8,12432.88
1124,112,268,110,3,11388.15
1125,342,363,230,4,19365.16
1126,880,313,293,4,11261.12
1127,101,160,34,4,5151.04
1128,451,170,109,5,1411.1
1129,61,164,15,10,31888.8
1130,364,100,96,5,5812.4
1131,113,190,276,2,3186.62
1132,904,44,49,7,4685.66
1133,164,469,355,4,2879.96
1134,678,34,126,1,4562.39
1135,136,206,277,6,9378.12
1136,433,89,7,5,6782.6
1137,634,316,36,6,23988.36
1138,504,371,141,8,15193.2
1139,866,229,323,4,12504.08
1140,554,145,361,2,4133.46
1141,998,191,55,8,30300.72
1142,996,475,220,3,6821.01
1143,780,42,293,3,5095.77
1144,893,51,248,3,8788.74
1145,812,435,257,9,14042.61
1146,502,374,356,1,1422.38
1147,442,486,90,1,3887.92
1148,614,66,205,6,13762.5
1149,730,130,227,5,21360.4
1150,743,145,105,5,10333.65
1151,899,18,249,7,22608.18
1152,159,231,274,6,23976.48
1153,731,331,351,1,659.05
1154,650,138,199,2,7131.8
1155,121,378,251,2,2873.6
1156,440,138,13,4,14263.6
1157,97,114,279,4,14413.88
1158,700,452,60,7,27228.32
1159,128,246,101,9,40190.31
1160,250,330,365,6,4143.48
1161,285,33,83,10,20748.7
1162,574,261,108,3,9642.54
1163,752,332,131,6,24149.4
1164,416,448,118,3,2649.09
1165,31,449,234,8,7929.84
1166,484,483,224,9,30777.57
1167,6,137,337,10,43614.3
1168,802,220,30,5,9542.7
1169,576,307,18,2,7262.54
1170,316,392,116,7,6066.06
1171,800,319,308,5,16858.85
1172,820,186,185,2,7108.98
1173,414,55,37,3,13031.1
1174,894,68,72,3,12702.09
1175,560,281,194,4,7072.48
1176,645,354,255,3,9265.08
1177,162,351,173,4,14114.64
1178,357,253,246,4,5258.44
1179,804,227,312,2,1890.1
1180,442,282,312,1,2315.73
1181,457,333,243,2,5837.16
1182,974,204,134,2,3339.14
1183,169,158,275,6,6331.62
1184,978,107,275,4,7116.48
1185,269,190,344,10,15933.1
1186,401,343,110,8,16390.32
1187,111,302,36,3,10590.63
1188,342,182,179,9,20097.54
1189,976,138,65,6,21395.4
1190,893,303,174,10,43042.3
1191,889,136,35,5,570.65
1192,154,82,365,1,2236.6
1193,719,149,168,9,14741.1
1194,447,168,362,6,27993.0
1195,174,334,226,1,3359.22
1196,759,75,182,3,4044.18
1197,447,160,132,9,11589.84
1198,636,292,72,3,6916.02
1199,730,379,81,10,28833.6
1200,37,152,134,8,11718.96
1201,505,210,202,10,39847.8
1202,705,346,230,4,13635.6
1203,558,328,179,1,3700.72
1204,685,145,7,10,20667.3
1205,989,44,42,7,4685.66
1206,872,217,273,1,3764.92
1207,276,327,126,5,19101.05
1208,896,52,158,7,12647.74
1209,579,36,36,10,17515.2
1210,127,134,35,3,6198.39
1211,390,436,34,7,5046.3
1212,519,213,23,9,18160.02
1213,347,283,50,6,14313.6
1214,49,322,74,3,3591.54
1215,276,451,288,5,23973.45
1216,237,422,214,2,547.28
1217,704,438,48,9,687.42
1218,606,66,155,2,4587.5
1219,30,237,195,8,11729.6
1220,693,16,316,2,8031.14
1221,116,214,23,1,1764.09
1222,495,479,90,3,558.54
1223,410,305,147,1,2770.66
1224,988,211,174,5,8284.1
1225,971,190,320,8,12746.48
1226,656,369,247,8,1107.28
1227,4,309,252,5,1948.45
1228,536,422,329,8,2189.12
1229,61,105,288,3,11965.83
1230,113,485,223,3,2197.59
1231,23,392,196,8,6932.64
1232,569,419,324,2,4302.02
1233,266,483,38,10,34197.3
1234,594,341,288,4,11541.4
1235,635,73,211,3,11299.02
1236,862,144,215,6,7113.18
1237,877,294,189,7,19535.81
1238,312,168,99,6,27993.0
1239,197,64,332,10,43382.8
1240,547,225,131,9,26637.84
1241,673,217,116,1,3764.92
1242,76,195,327,4,13390.88
1243,488,370,208,10,30367.6
1244,504,116,194,6,4600.38
1245,631,320,219,4,3531.84
1246,612,280,90,1,694.41
1247,514,472,9,3,11924.85
1248,747,172,253,4,6416.68
1249,690,227,40,1,945.05
1250,94,142,83,2,3374.68
1251,239,181,112,6,16206.84
1252,600,205,127,3,9523.2
1253,544,450,101,2,2389.9
1254,270,148,166,5,6517.05
1255,814,207,303,4,13180.04
1256,273,195,51,1,3347.72
1257,598,288,365,8,6160.48
1258,334,271,34,5,18820.1
1259,245,160,144,10,12877.6
1260,949,274,172,1,859.16
1261,134,40,310,8,18604.8
1262,994,65,348,5,7163.8
1263,356,370,171,4,12147.04
1264,65,412,47,8,28173.6
1265,493,313,35,5,14076.4
1266,374,209,61,7,25744.67
1267,382,414,120,4,14420.68
1268,614,68,108,8,33872.24
1269,848,51,149,6,17577.48
1270,632,414,177,5,18025.85
1271,385,474,166,2,8937.32
1272,461,491,160,2,7417.94
1273,753,307,100,9,32681.43
1274,932,326,269,8,24243.28
1275,667,141,306,10,12106.3
1276,989,483,316,3,10259.19
1277,212,83,350,7,14144.55
1278,420,169,83,2,6500.38
1279,677,124,298,8,25683.36
1280,269,402,180,3,11107.92
1281,856,242,331,6,12469.38
1282,497,182,364,10,22330.6
1283,943,453,154,9,28642.5
1284,741,226,78,4,19425.04
1285,320,27,145,3,8782.95
1286,638,86,163,8,298.64
1287,448,374,28,2,2844.76
1288,696,378,188,5,7184.0
1289,598,466,31,10,27265.4
1290,316,71,286,4,4338.96
1291,541,337,325,3,3592.8
1292,22,91,31,8,8738.16
1293,943,406,139,10,19189.5
1294,295,179,195,10,29274.5
1295,282,426,238,7,34246.45
1296,458,223,153,4,14445.88
1297,537,372,195,6,16723.98
1298,900,371,199,1,1899.15
1299,290,366,221,6,19024.86
1300,740,307,14,10,36312.7
1301,470,129,352,8,4475.76
1302,208,291,340,9,29600.1
1303,544,317,20,10,2012.7
1304,417,437,136,3,13829.67
1305,220,101,336,2,7794.68
1306,383,171,196,1,4883.27
1307,43,250,163,3,3912.39
1308,43,481,121,2,7675.74
1309,627,487,183,2,1067.12
1310,424,143,241,10,2909.8
1311,668,496,284,5,17599.25
1312,169,202,207,9,40195.71
1313,323,358,237,1,508.37
1314,627,309,9,6,2338.14
1315,269,201,248,7,31978.8
1316,604,313,266,3,8445.84
1317,588,117,67,10,22585.6
1318,64,352,227,4,6669.32
1319,773,260,328,7,14484.26
1320,555,48,237,3,10532.55
1321,367,87,360,2,9005.22
1322,521,100,163,6,6974.88
1323,520,89,134,9,12208.68
1324,569,472,176,8,31799.6
1325,764,264,245,7,28100.94
1326,17,108,85,7,1630.3
1327,30,197,167,2,9093.92
1328,639,432,337,5,882.9
1329,868,183,140,6,22589.88
1330,337,483,3,1,3419.73
1331,647,303,268,10,43042.3
1332,641,400,204,8,37348.4
1333,532,487,270,6,3201.36
1334,897,352,124,6,10003.98
1335,643,366,278,5,15854.05
1336,986,44,1,10,6693.8
1337,902,156,128,2,2624.24
1338,85,279,174,5,7348.65
1339,467,300,134,10,48084.9
1340,567,419,55,7,15057.07
1341,591,232,19,6,18580.32
1342,383,68,317,9,38106.27
1343,680,38,84,3,5756.79
1344,949,157,153,7,15691.69
1345,299,446,95,9,12088.08
1346,628,175,346,9,28591.38
1347,755,485,158,8,5860.24
1348,297,475,349,4,9094.68
1349,844,426,166,2,9784.7
1350,670,466,216,1,2726.54
1351,639,168,225,9,41989.5
1352,725,409,159,10,45838.3
1353,356,162,131,7,31687.11
1354,105,351,72,4,14114.64
1355,370,473,74,2,844.14
1356,311,187,292,3,6565.47
1357,464,232,187,5,15483.6
1358,868,44,277,7,4685.66
1359,850,377,10,10,11362.0
1360,903,52,234,8,14454.56
1361,640,162,262,10,45267.3
1362,207,492,119,10,28451.7
1363,585,174,52,1,3691.83
1364,400,338,318,3,2731.11
1365,393,112,214,6,23109.6
1366,535,427,140,3,12215.58
1367,661,228,142,2,6775.1
1368,760,89,245,9,12208.68
1369,836,346,243,8,27271.2
1370,584,174,39,2,7383.66
1371,533,287,32,6,18622.74
1372,180,352,57,3,5001.99
1373,535,488,84,5,17795.85
1374,28,447,215,4,2799.92
1375,634,175,66,1,3176.82
1376,216,78,299,10,32726.2
1377,593,329,177,2,6149.2
1378,115,163,272,2,3383.06
1379,794,358,240,7,3558.59
1380,673,401,267,2,4316.32
1381,120,264,95,6,24086.52
1382,37,88,5,8,25563.76
1383,333,48,16,5,17554.25
1384,718,204,129,2,3339.14
1385,826,204,317,1,1669.57
1386,645,348,105,6,20066.7
1387,473,435,249,8,12482.32
1388,510,288,226,1,770.06
1389,930,79,111,5,22240.25
1390,542,471,293,7,20180.93
1391,939,269,179,9,17399.52
1392,579,242,115,3,6234.69
1393,397,249,245,1,2758.05
1394,561,24,30,6,25543.68
1395,611,134,272,10,20661.3
1396,813,335,113,5,3229.35
1397,705,447,329,9,6299.82
1398,220,433,172,4,7078.92
1399,617,336,29,3,3389.13
1400,671,36,245,6,10509.12
1401,349,269,141,8,15466.24
1402,336,465,354,10,44612.3
1403,618,61,217,6,29837.64
1404,419,13,51,4,10231.04
1405,365,213,289,9,18160.02
1406,887,60,364,10,23966.8
1407,249,77,307,8,6482.64
1408,335,367,233,5,24806.25
1409,506,50,89,7,32981.13
1410,472,461,107,8,29223.12
1411,446,297,54,4,6090.08
1412,839,193,284,10,20343.4
1413,906,143,96,1,290.98
1414,297,386,11,3,7369.95
1415,189,22,48,2,5597.66
1416,94,264,150,9,36129.78
1417,246,108,9,1,232.9
1418,437,280,203,10,6944.1
1419,41,456,188,6,6594.54
1420,82,133,274,10,35857.7
1421,506,431,182,9,22060.17
1422,209,6,229,2,6805.52
1423,666,181,357,5,13505.7
1424,185,232,123,2,6193.44
1425,980,233,184,7,10751.3
1426,359,431,347,3,7353.39
1427,937,415,163,8,21894.08
1428,567,444,258,10,35593.7
1429,911,124,138,9,28893.78
1430,226,152,205,8,11718.96
1431,10,299,114,1,688.07
1432,21,33,233,3,6224.61
1433,632,229,98,9,28134.18
1434,503,393,60,6,10721.34
1435,577,167,98,2,2589.32
1436,135,156,283,5,6560.6
1437,695,142,302,8,13498.72
1438,157,449,176,7,6938.61
1439,627,278,136,1,3149.42
1440,838,156,104,3,3936.36
1441,60,405,110,4,12374.2
1442,117,261,315,10,32141.8
1443,113,355,214,7,9843.89
1444,333,316,70,10,39980.6
1445,483,85,25,7,18265.03
1446,77,390,134,1,43.48
1447,541,363,154,6,29047.74
1448,86,199,333,4,3785.48
1449,197,452,251,1,3889.76
1450,167,104,154,3,13227.57
1451,468,199,278,10,9463.7
1452,281,4,282,5,16718.65
1453,991,255,286,2,3524.74
1454,379,457,186,1,3382.98
1455,270,133,142,7,25100.39
1456,444,477,75,4,8400.04
1457,772,107,145,10,17791.2
1458,378,128,89,10,2551.0
1459,856,75,44,8,10784.48
1460,335,444,253,4,14237.48
1461,545,343,265,10,20487.9
1462,449,185,137,9,32221.8
1463,986,91,186,9,9830.43
1464,986,122,326,1,2227.66
1465,795,89,90,1,1356.52
1466,172,2,312,4,7872.24
1467,526,424,274,3,4076.04
1468,542,353,294,9,39225.51
1469,68,428,277,1,1410.18
1470,839,446,18,9,12088.08
1471,672,255,253,7,12336.59
1472,78,468,184,4,12354.04
1473,237,393,43,5,8934.45
1474,378,391,254,3,11123.19
1475,280,123,227,8,32685.12
1476,638,132,292,9,15304.68
1477,337,374,214,6,8534.28
1478,721,341,336,2,5770.7
1479,77,189,179,4,18009.12
1480,808,171,351,3,14649.81
1481,645,179,45,10,29274.5
1482,464,489,288,9,25177.14
1483,124,333,189,4,11674.32
1484,253,372,210,2,5574.66
1485,130,174,321,6,22150.98
1486,46,90,30,9,13240.35
1487,780,200,209,8,10797.44
1488,528,500,356,3,7264.08
1489,690,201,54,8,36547.2
1490,185,482,330,4,5801.96
1491,411,25,346,10,12214.0
1492,549,289,114,4,4774.48
1493,506,409,82,8,36670.64
1494,615,25,1,10,12214.0
1495,237,360,178,1,3333.18
1496,103,276,344,7,29917.51
1497,923,200,35,10,13496.8
1498,143,328,302,2,7401.44
1499,503,115,87,10,13090.9
1500,533,276,20,1,4273.93
1501,249,427,227,3,12215.58
1502,640,453,3,8,25460.0
1503,933,203,211,9,14770.8
1504,680,201,364,8,36547.2
1505,911,260,316,7,14484.26
1506,696,464,16,6,7168.56
1507,396,382,319,3,2803.86
1508,953,344,264,3,2133.39
1509,974,8,161,2,7666.92
1510,944,488,265,5,17795.85
1511,682,368,104,1,3109.01
1512,528,444,365,4,14237.48
1513,910,102,83,4,2161.0
1514,814,182,6,6,13398.36
1515,46,80,34,3,13203.24
1516,37,79,222,4,17792.2
1517,273,103,187,2,9046.82
1518,192,68,12,9,38106.27
1519,505,159,81,5,2180.65
1520,269,129,56,7,3916.29
1521,949,412,262,9,31695.3
1522,585,269,159,1,1933.28
1523,186,281,363,3,5304.36
1524,440,368,33,4,12436.04
1525,799,201,118,2,9136.8
1526,255,353,180,3,13075.17
1527,696,176,172,6,16723.5
1528,837,398,240,8,6494.96
1529,298,170,341,6,1693.32
1530,822,208,216,9,39643.02
1531,28,414,56,7,25236.19
1532,350,443,204,5,15366.0
1533,668,122,161,7,15593.62
1534,567,32,273,3,8349.09
1535,568,321,209,7,29737.82
1536,678,388,29,5,18159.85
1537,251,193,340,3,6103.02
1538,868,325,220,9,23237.73
1539,801,101,297,5,19486.7
1540,704,416,67,8,32823.84
1541,257,181,159,5,13505.7
1542,359,455,276,4,18331.4
1543,117,251,154,5,23801.5
1544,430,266,270,9,38029.32
1545,850,58,360,3,12768.78
1546,728,343,207,4,8195.16
1547,732,310,235,1,2948.62
1548,894,99,334,9,37345.95
1549,399,93,303,2,3763.86
1550,108,492,132,9,25606.53
1551,646,170,313,4,1128.88
1552,418,38,16,10,19189.3
1553,549,477,217,3,6300.03
1554,233,429,135,10,48418.8
1555,179,275,152,5,14615.05
1556,357,434,360,2,3020.0
1557,987,160,363,2,2575.52
1558,10,234,143,10,21101.6
1559,486,149,15,3,4913.7
1560,797,28,97,3,380.34
1561,426,267,164,4,17387.88
1562,926,494,215,1,742.56
1563,842,300,268,2,9616.98
1564,319,201,199,8,36547.2
1565,695,409,1,1,4583.83
1566,246,187,131,2,4376.98
1567,232,324,80,1,1551.22
1568,280,123,44,10,40856.4
1569,329,253,28,1,1314.61
1570,629,478,79,1,76.4
1571,72,323,10,10,35562.5
1572,876,301,252,5,23217.7
1573,919,240,163,5,20312.9
1574,289,340,290,2,5975.7
1575,252,450,95,9,10754.55
1576,847,79,35,6,26688.3
1577,181,291,248,5,16444.5
1578,470,36,30,6,10509.12
1579,334,171,191,6,29299.62
1580,639,401,169,6,12948.96
1581,688,289,45,5,5968.1
1582,835,355,248,3,4218.81
1583,850,7,169,4,17752.48
1584,301,480,180,1,2292.24
1585,265,258,254,3,6983.76
1586,819,214,43,1,1764.09
1587,565,55,332,5,21718.5
1588,5,31,333,7,2053.24
1589,914,186,310,9,31990.41
1590,360,31,40,1,293.32
1591,531,96,335,6,23362.32
1592,50,449,193,8,7929.84
1593,186,9,237,1,2099.79
1594,492,92,176,7,32960.48
1595,444,199,116,1,946.37
1596,958,487,328,1,533.56
1597,532,331,130,5,3295.25
1598,330,285,166,8,36299.28
1599,262,451,121,7,33562.83
1600,57,218,67,4,18051.0
1601,260,144,309,4,4742.12
1602,896,99,194,5,20747.75
1603,806,175,16,6,19060.92
1604,71,176,272,6,16723.5
1605,318,425,9,5,22138.7
1606,70,434,112,6,9060.0
1607,684,173,94,9,34852.41
1608,267,342,272,5,11215.85
1609,704,377,242,9,10225.8
1610,775,386,319,8,19653.2
1611,749,475,339,7,15915.69
1612,263,471,157,9,25946.91
1613,97,262,122,10,5187.8
1614,375,275,353,5,14615.05
1615,375,198,142,7,24575.53
1616,641,61,309,7,34810.58
1617,309,217,297,8,30119.36
1618,879,464,139,9,10752.84
1619,712,176,276,4,11149.0
1620,30,215,78,6,9705.48
1621,780,383,83,4,5193.6
1622,661,249,222,1,2758.05
1623,698,90,246,9,13240.35
1624,406,349,165,3,4643.19
1625,687,241,338,4,14009.6
1626,683,326,362,1,3030.41
1627,600,162,7,5,22633.65
1628,568,87,238,7,31518.27
1629,158,388,82,6,21791.82
1630,324,282,74,6,13894.38
1631,1000,313,151,9,25337.52
1632,993,142,254,2,3374.68
1633,288,460,240,1,2654.08
1634,408,320,127,1,882.96
1635,20,125,169,8,37260.0
1636,376,142,67,5,8436.7
1637,22,233,117,3,4607.7
1638,789,490,169,8,37162.4
1639,957,150,34,1,3549.46
1640,633,335,108,5,3229.35
1641,493,363,39,7,33889.03
1642,987,157,248,8,17933.36
1643,900,319,59,3,10115.31
1644,46,18,241,5,16148.7
1645,870,259,22,5,5635.4
1646,160,156,178,7,9184.84
1647,55,153,308,8,11058.08
1648,833,479,354,3,558.54
1649,592,59,132,3,14953.2
1650,509,227,288,2,1890.1
1651,786,8,333,1,3833.46
1652,961,448,21,7,6181.21
1653,455,372,307,8,22298.64
1654,218,446,347,8,10744.96
1655,703,314,212,6,19713.36
1656,107,244,154,5,7353.65
1657,803,55,269,10,43437.0
1658,776,105,47,5,19943.05
1659,955,265,358,1,1866.84
1660,753,329,205,1,3074.6
1661,243,459,37,8,33127.92
1662,208,319,93,8,26974.16
1663,179,93,95,6,11291.58
1664,818,291,168,7,23022.3
1665,982,231,277,4,15984.32
1666,693,451,162,5,23973.45
1667,569,89,68,4,5426.08
1668,520,204,365,4,6678.28
1669,567,322,87,7,8380.26
1670,975,263,105,3,3217.98
1671,118,18,244,9,29067.66
1672,740,393,74,2,3573.78
1673,595,285,252,10,45374.1
1674,754,326,278,1,3030.41
1675,793,367,82,8,39690.0
1676,366,135,21,1,1475.18
1677,385,113,224,3,4853.88
1678,180,493,243,8,22348.88
1679,86,193,194,10,20343.4
1680,891,252,27,4,13089.88
1681,824,499,22,8,23757.6
1682,320,314,44,5,16427.8
1683,771,130,140,2,8544.16
1684,563,487,156,6,3201.36
1685,17,454,196,9,20883.69
1686,669,498,212,3,3378.93
1687,871,195,81,2,6695.44
1688,291,208,60,4,17619.12
1689,989,113,246,6,9707.76
1690,803,146,287,8,18359.44
1691,321,496,163,6,21119.1
1692,456,381,208,2,8852.56
1693,524,346,50,7,23862.3
1694,430,318,128,5,4746.4
1695,154,152,247,6,8789.22
1696,74,315,228,5,1547.35
1697,20,390,96,8,347.84
1698,611,447,345,9,6299.82
1699,539,436,69,8,5767.2
1700,871,172,101,2,3208.34
1701,529,485,164,6,4395.18
1702,411,124,263,1,3210.42
1703,820,197,4,8,36375.68
1704,780,428,209,4,5640.72
1705,689,199,163,4,3785.48
1706,584,31,41,7,2053.24
1707,508,321,137,2,8496.52
1708,558,361,196,6,4243.44
1709,559,466,28,2,5453.08
1710,546,113,311,8,12943.68
1711,34,272,239,8,18084.64
1712,694,442,305,8,29326.0
1713,782,16,94,8,32124.56
1714,463,414,333,2,7210.34
1715,532,394,354,3,11258.91
1716,451,59,250,9,44859.6
1717,485,19,100,1,1502.8
1718,386,461,253,5,18264.45
1719,7,1,13,7,24703.91
1720,928,95,160,9,12154.68
1721,820,49,162,10,9021.3
1722,929,100,255,5,5812.4
1723,924,165,296,10,48703.9
1724,592,64,59,3,13014.84
1725,637,6,227,9,30624.84
1726,187,144,43,3,3556.59
1727,262,254,81,10,34669.6
